date,do i have covid,isPartial,State
2020-04-05,15,False,IL
2020-04-06,13,False,IL
2020-04-07,20,False,IL
2020-04-08,26,False,IL
2020-04-09,26,False,IL
2020-04-10,41,False,IL
2020-04-11,60,False,IL
2020-04-12,0,False,IL
2020-04-13,19,False,IL
2020-04-14,12,False,IL
2020-04-15,24,False,IL
2020-04-16,24,False,IL
2020-04-17,12,False,IL
2020-04-18,0,False,IL
2020-04-19,29,False,IL
2020-04-20,31,False,IL
2020-04-21,25,False,IL
2020-04-22,12,False,IL
2020-04-23,18,False,IL
2020-04-24,19,False,IL
2020-04-25,14,False,IL
2020-04-26,30,False,IL
2020-04-27,19,False,IL
2020-04-28,50,False,IL
2020-04-29,12,False,IL
2020-04-30,12,False,IL
2020-05-01,13,False,IL
2020-05-02,15,False,IL
2020-05-03,15,False,IL
2020-05-04,19,False,IL
2020-05-05,12,False,IL
2020-05-06,0,False,IL
2020-05-07,26,False,IL
2020-05-08,13,False,IL
2020-05-09,15,False,IL
2020-05-10,0,False,IL
2020-05-11,26,False,IL
2020-05-12,13,False,IL
2020-05-13,0,False,IL
2020-05-14,13,False,IL
2020-05-15,13,False,IL
2020-05-16,15,False,IL
2020-05-17,14,False,IL
2020-05-18,0,False,IL
2020-05-19,0,False,IL
2020-05-20,19,False,IL
2020-05-21,13,False,IL
2020-05-22,14,False,IL
2020-05-23,0,False,IL
2020-05-24,16,False,IL
2020-05-25,16,False,IL
2020-05-26,27,False,IL
2020-05-27,13,False,IL
2020-05-28,20,False,IL
2020-05-29,14,False,IL
2020-05-30,16,False,IL
2020-05-31,31,False,IL
2020-06-01,40,False,IL
2020-06-02,14,False,IL
2020-06-03,13,False,IL
2020-06-04,13,False,IL
2020-06-05,0,False,IL
2020-06-06,39,False,IL
2020-06-07,32,False,IL
2020-06-08,13,False,IL
2020-06-09,38,False,IL
2020-06-10,27,False,IL
2020-06-11,0,False,IL
2020-06-12,0,False,IL
2020-06-13,0,False,IL
2020-06-14,16,False,IL
2020-06-15,14,False,IL
2020-06-16,41,False,IL
2020-06-17,0,False,IL
2020-06-18,28,False,IL
2020-06-19,0,False,IL
2020-06-20,31,False,IL
2020-06-21,0,False,IL
2020-06-22,28,False,IL
2020-06-23,14,False,IL
2020-06-24,14,False,IL
2020-06-25,43,False,IL
2020-06-26,42,False,IL
2020-06-27,16,False,IL
2020-06-28,32,False,IL
2020-06-29,28,False,IL
2020-06-30,28,False,IL
2020-07-01,28,False,IL
2020-07-02,15,False,IL
2020-07-03,16,False,IL
2020-07-04,36,False,IL
2020-07-05,0,False,IL
2020-07-06,35,False,IL
2020-07-07,85,False,IL
2020-07-08,0,False,IL
2020-07-09,43,False,IL
2020-07-10,29,False,IL
2020-07-11,0,False,IL
2020-07-12,17,False,IL
2020-07-13,29,False,IL
2020-07-14,14,False,IL
2020-07-15,28,False,IL
2020-07-16,14,False,IL
2020-07-17,60,False,IL
2020-07-18,67,False,IL
2020-07-19,33,False,IL
2020-07-20,57,False,IL
2020-07-21,50,False,IL
2020-07-22,50,False,IL
2020-07-23,15,False,IL
2020-07-24,29,False,IL
2020-07-25,25,False,IL
2020-07-26,25,False,IL
2020-07-27,14,False,IL
2020-07-28,14,False,IL
2020-07-29,36,False,IL
2020-07-30,43,False,IL
2020-07-31,15,False,IL
2020-08-01,100,False,IL
2020-08-02,25,False,IL
2020-08-03,29,False,IL
2020-08-04,43,False,IL
2020-08-05,29,False,IL
2020-08-06,29,False,IL
2020-08-07,22,False,IL
2020-08-08,25,False,IL
2020-08-09,17,False,IL
2020-08-10,14,False,IL
2020-08-11,22,False,IL
2020-08-12,15,False,IL
2020-08-13,43,False,IL
2020-08-14,22,False,IL
2020-08-15,0,False,IL
2020-08-16,42,False,IL
2020-08-17,29,False,IL
2020-08-18,43,False,IL
2020-08-19,14,False,IL
2020-08-20,28,False,IL
2020-08-21,36,False,IL
2020-08-22,17,False,IL
2020-08-23,33,False,IL
2020-08-24,13,False,IL
2020-08-25,13,False,IL
2020-08-26,20,False,IL
2020-08-27,20,False,IL
2020-08-28,34,False,IL
2020-08-29,16,False,IL
2020-08-30,33,False,IL
2020-08-31,13,False,IL
2020-09-01,19,False,IL
2020-09-02,26,False,IL
2020-09-03,26,False,IL
2020-09-04,28,False,IL
2020-09-05,16,False,IL
2020-09-06,0,False,IL
2020-09-07,16,False,IL
2020-09-08,13,False,IL
2020-09-09,13,False,IL
2020-09-10,26,False,IL
2020-09-11,13,False,IL
2020-09-12,16,False,IL
2020-09-13,0,False,IL
2020-09-14,39,False,IL
2020-09-15,13,False,IL
2020-09-16,13,False,IL
2020-09-17,26,False,IL
2020-09-18,0,False,IL
2020-09-19,0,False,IL
2020-09-20,16,False,IL
2020-09-21,32,False,IL
2020-09-22,65,False,IL
2020-09-23,13,False,IL
2020-09-24,39,False,IL
2020-09-25,0,False,IL
2020-09-26,17,False,IL
2020-09-27,16,False,IL
2020-09-28,28,False,IL
2020-09-29,28,False,IL
2020-09-30,14,False,IL
2020-10-01,21,False,IL
2020-10-02,21,False,IL
2020-10-03,34,False,IL
2020-10-04,25,False,IL
2020-10-05,14,False,IL
2020-10-06,21,False,IL
2020-10-07,71,False,IL
2020-03-22,38,False,IN
2020-03-23,63,False,IN
2020-03-24,71,False,IN
2020-03-25,35,False,IN
2020-03-26,71,False,IN
2020-03-27,33,False,IN
2020-03-28,38,False,IN
2020-03-29,37,False,IN
2020-03-30,35,False,IN
2020-03-31,33,False,IN
2020-04-01,33,False,IN
2020-04-02,35,False,IN
2020-04-03,35,False,IN
2020-04-04,38,False,IN
2020-04-05,38,False,IN
2020-04-06,0,False,IN
2020-04-07,35,False,IN
2020-04-08,68,False,IN
2020-04-09,33,False,IN
2020-04-10,0,False,IN
2020-04-11,38,False,IN
2020-04-12,0,False,IN
2020-04-13,32,False,IN
2020-04-14,32,False,IN
2020-04-15,45,False,IN
2020-04-16,32,False,IN
2020-04-17,31,False,IN
2020-04-18,0,False,IN
2020-04-19,36,False,IN
2020-04-20,48,False,IN
2020-04-21,0,False,IN
2020-04-22,0,False,IN
2020-04-23,0,False,IN
2020-04-24,33,False,IN
2020-04-25,35,False,IN
2020-04-26,36,False,IN
2020-04-27,33,False,IN
2020-04-28,33,False,IN
2020-04-29,0,False,IN
2020-04-30,46,False,IN
2020-05-01,0,False,IN
2020-05-02,0,False,IN
2020-05-03,0,False,IN
2020-05-04,33,False,IN
2020-05-05,0,False,IN
2020-05-06,32,False,IN
2020-05-07,0,False,IN
2020-05-08,0,False,IN
2020-05-09,38,False,IN
2020-05-10,0,False,IN
2020-05-11,33,False,IN
2020-05-12,34,False,IN
2020-05-13,34,False,IN
2020-05-14,65,False,IN
2020-05-15,32,False,IN
2020-05-16,38,False,IN
2020-05-17,0,False,IN
2020-05-18,0,False,IN
2020-05-19,0,False,IN
2020-05-20,33,False,IN
2020-05-21,0,False,IN
2020-05-22,36,False,IN
2020-05-23,0,False,IN
2020-05-24,0,False,IN
2020-05-25,0,False,IN
2020-05-26,0,False,IN
2020-05-27,0,False,IN
2020-05-28,35,False,IN
2020-05-29,0,False,IN
2020-05-30,0,False,IN
2020-05-31,0,False,IN
2020-06-01,36,False,IN
2020-06-02,0,False,IN
2020-06-03,33,False,IN
2020-06-04,0,False,IN
2020-06-05,0,False,IN
2020-06-06,0,False,IN
2020-06-07,0,False,IN
2020-06-08,0,False,IN
2020-06-09,33,False,IN
2020-06-10,0,False,IN
2020-06-11,36,False,IN
2020-06-12,76,False,IN
2020-06-13,0,False,IN
2020-06-14,0,False,IN
2020-06-15,37,False,IN
2020-06-16,36,False,IN
2020-06-17,37,False,IN
2020-06-18,0,False,IN
2020-06-19,0,False,IN
2020-06-20,0,False,IN
2020-06-21,0,False,IN
2020-06-22,0,False,IN
2020-06-23,37,False,IN
2020-06-24,0,False,IN
2020-06-25,0,False,IN
2020-06-26,38,False,IN
2020-06-27,41,False,IN
2020-06-28,40,False,IN
2020-06-29,0,False,IN
2020-06-30,76,False,IN
2020-07-01,0,False,IN
2020-07-02,0,False,IN
2020-07-03,41,False,IN
2020-07-04,47,False,IN
2020-07-05,0,False,IN
2020-07-06,55,False,IN
2020-07-07,0,False,IN
2020-07-08,0,False,IN
2020-07-09,57,False,IN
2020-07-10,58,False,IN
2020-07-11,0,False,IN
2020-07-12,43,False,IN
2020-07-13,77,False,IN
2020-07-14,39,False,IN
2020-07-15,0,False,IN
2020-07-16,77,False,IN
2020-07-17,40,False,IN
2020-07-18,44,False,IN
2020-07-19,64,False,IN
2020-07-20,57,False,IN
2020-07-21,0,False,IN
2020-07-22,75,False,IN
2020-07-23,39,False,IN
2020-07-24,79,False,IN
2020-07-25,0,False,IN
2020-07-26,0,False,IN
2020-07-27,0,False,IN
2020-07-28,39,False,IN
2020-07-29,0,False,IN
2020-07-30,38,False,IN
2020-07-31,40,False,IN
2020-08-01,84,False,IN
2020-08-02,0,False,IN
2020-08-03,74,False,IN
2020-08-04,38,False,IN
2020-08-05,0,False,IN
2020-08-06,38,False,IN
2020-08-07,78,False,IN
2020-08-08,0,False,IN
2020-08-09,43,False,IN
2020-08-10,36,False,IN
2020-08-11,0,False,IN
2020-08-12,74,False,IN
2020-08-13,54,False,IN
2020-08-14,0,False,IN
2020-08-15,0,False,IN
2020-08-16,43,False,IN
2020-08-17,53,False,IN
2020-08-18,0,False,IN
2020-08-19,0,False,IN
2020-08-20,69,False,IN
2020-08-21,72,False,IN
2020-08-22,44,False,IN
2020-08-23,0,False,IN
2020-08-24,33,False,IN
2020-08-25,66,False,IN
2020-08-26,100,False,IN
2020-08-27,64,False,IN
2020-08-28,0,False,IN
2020-08-29,0,False,IN
2020-08-30,41,False,IN
2020-08-31,0,False,IN
2020-09-01,50,False,IN
2020-09-02,33,False,IN
2020-09-03,33,False,IN
2020-09-04,0,False,IN
2020-09-05,0,False,IN
2020-09-06,0,False,IN
2020-09-07,0,False,IN
2020-09-08,33,False,IN
2020-09-09,34,False,IN
2020-09-10,68,False,IN
2020-09-11,69,False,IN
2020-09-12,42,False,IN
2020-09-13,79,False,IN
2020-09-14,0,False,IN
2020-09-15,34,False,IN
2020-09-16,34,False,IN
2020-09-17,0,False,IN
2020-09-18,0,False,IN
2020-09-19,43,False,IN
2020-09-20,42,False,IN
2020-09-21,34,False,IN
2020-09-22,33,False,IN
2020-09-23,33,False,IN
2020-09-24,34,False,IN
2020-09-25,0,False,IN
2020-09-26,0,False,IN
2020-09-27,0,False,IN
2020-09-28,35,False,IN
2020-09-29,36,False,IN
2020-09-30,36,False,IN
2020-10-01,36,False,IN
2020-10-02,37,False,IN
2020-10-03,44,False,IN
2020-10-04,0,False,IN
2020-10-05,0,False,IN
2020-10-06,36,False,IN
2020-10-07,37,False,IN
2020-03-22,0,False,KS
2020-03-23,43,False,KS
2020-03-24,0,False,KS
2020-03-25,0,False,KS
2020-03-26,0,False,KS
2020-03-27,0,False,KS
2020-03-28,0,False,KS
2020-03-29,52,False,KS
2020-03-30,0,False,KS
2020-03-31,43,False,KS
2020-04-01,44,False,KS
2020-04-02,42,False,KS
2020-04-03,42,False,KS
2020-04-04,98,False,KS
2020-04-05,0,False,KS
2020-04-06,0,False,KS
2020-04-07,0,False,KS
2020-04-08,0,False,KS
2020-04-09,0,False,KS
2020-04-10,0,False,KS
2020-04-11,0,False,KS
2020-04-12,48,False,KS
2020-04-13,0,False,KS
2020-04-14,41,False,KS
2020-04-15,0,False,KS
2020-04-16,0,False,KS
2020-04-17,41,False,KS
2020-04-18,0,False,KS
2020-04-19,50,False,KS
2020-04-20,0,False,KS
2020-04-21,0,False,KS
2020-04-22,0,False,KS
2020-04-23,42,False,KS
2020-04-24,0,False,KS
2020-04-25,0,False,KS
2020-04-26,0,False,KS
2020-04-27,0,False,KS
2020-04-28,41,False,KS
2020-04-29,0,False,KS
2020-04-30,0,False,KS
2020-05-01,0,False,KS
2020-05-02,0,False,KS
2020-05-03,0,False,KS
2020-05-04,40,False,KS
2020-05-05,40,False,KS
2020-05-06,0,False,KS
2020-05-07,0,False,KS
2020-05-08,0,False,KS
2020-05-09,0,False,KS
2020-05-10,0,False,KS
2020-05-11,42,False,KS
2020-05-12,42,False,KS
2020-05-13,0,False,KS
2020-05-14,0,False,KS
2020-05-15,0,False,KS
2020-05-16,0,False,KS
2020-05-17,0,False,KS
2020-05-18,0,False,KS
2020-05-19,0,False,KS
2020-05-20,0,False,KS
2020-05-21,0,False,KS
2020-05-22,0,False,KS
2020-05-23,0,False,KS
2020-05-24,54,False,KS
2020-05-25,0,False,KS
2020-05-26,0,False,KS
2020-05-27,0,False,KS
2020-05-28,45,False,KS
2020-05-29,0,False,KS
2020-05-30,0,False,KS
2020-05-31,0,False,KS
2020-06-01,0,False,KS
2020-06-02,47,False,KS
2020-06-03,45,False,KS
2020-06-04,44,False,KS
2020-06-05,0,False,KS
2020-06-06,0,False,KS
2020-06-07,54,False,KS
2020-06-08,0,False,KS
2020-06-09,44,False,KS
2020-06-10,47,False,KS
2020-06-11,0,False,KS
2020-06-12,0,False,KS
2020-06-13,0,False,KS
2020-06-14,0,False,KS
2020-06-15,46,False,KS
2020-06-16,46,False,KS
2020-06-17,48,False,KS
2020-06-18,0,False,KS
2020-06-19,0,False,KS
2020-06-20,0,False,KS
2020-06-21,0,False,KS
2020-06-22,0,False,KS
2020-06-23,0,False,KS
2020-06-24,0,False,KS
2020-06-25,0,False,KS
2020-06-26,50,False,KS
2020-06-27,56,False,KS
2020-06-28,54,False,KS
2020-06-29,0,False,KS
2020-06-30,49,False,KS
2020-07-01,0,False,KS
2020-07-02,0,False,KS
2020-07-03,0,False,KS
2020-07-04,0,False,KS
2020-07-05,64,False,KS
2020-07-06,48,False,KS
2020-07-07,45,False,KS
2020-07-08,91,False,KS
2020-07-09,0,False,KS
2020-07-10,0,False,KS
2020-07-11,54,False,KS
2020-07-12,55,False,KS
2020-07-13,0,False,KS
2020-07-14,48,False,KS
2020-07-15,48,False,KS
2020-07-16,100,False,KS
2020-07-17,0,False,KS
2020-07-18,57,False,KS
2020-07-19,56,False,KS
2020-07-20,47,False,KS
2020-07-21,48,False,KS
2020-07-22,0,False,KS
2020-07-23,0,False,KS
2020-07-24,0,False,KS
2020-07-25,0,False,KS
2020-07-26,0,False,KS
2020-07-27,0,False,KS
2020-07-28,51,False,KS
2020-07-29,0,False,KS
2020-07-30,50,False,KS
2020-07-31,0,False,KS
2020-08-01,0,False,KS
2020-08-02,0,False,KS
2020-08-03,0,False,KS
2020-08-04,0,False,KS
2020-08-05,0,False,KS
2020-08-06,51,False,KS
2020-08-07,52,False,KS
2020-08-08,0,False,KS
2020-08-09,0,False,KS
2020-08-10,49,False,KS
2020-08-11,0,False,KS
2020-08-12,0,False,KS
2020-08-13,50,False,KS
2020-08-14,50,False,KS
2020-08-15,0,False,KS
2020-08-16,0,False,KS
2020-08-17,0,False,KS
2020-08-18,0,False,KS
2020-08-19,0,False,KS
2020-08-20,49,False,KS
2020-08-21,0,False,KS
2020-08-22,0,False,KS
2020-08-23,0,False,KS
2020-08-24,48,False,KS
2020-08-25,0,False,KS
2020-08-26,72,False,KS
2020-08-27,47,False,KS
2020-08-28,0,False,KS
2020-08-29,0,False,KS
2020-08-30,0,False,KS
2020-08-31,46,False,KS
2020-09-01,46,False,KS
2020-09-02,46,False,KS
2020-09-03,0,False,KS
2020-09-04,0,False,KS
2020-09-05,58,False,KS
2020-09-06,0,False,KS
2020-09-07,54,False,KS
2020-09-08,44,False,KS
2020-09-09,44,False,KS
2020-09-10,44,False,KS
2020-09-11,0,False,KS
2020-09-12,57,False,KS
2020-09-13,0,False,KS
2020-09-14,0,False,KS
2020-09-15,0,False,KS
2020-09-16,45,False,KS
2020-09-17,0,False,KS
2020-09-18,46,False,KS
2020-09-19,0,False,KS
2020-09-20,57,False,KS
2020-09-21,0,False,KS
2020-09-22,45,False,KS
2020-09-23,0,False,KS
2020-09-24,45,False,KS
2020-09-25,0,False,KS
2020-09-26,61,False,KS
2020-09-27,0,False,KS
2020-09-28,96,False,KS
2020-09-29,0,False,KS
2020-09-30,0,False,KS
2020-10-01,0,False,KS
2020-10-02,0,False,KS
2020-10-03,0,False,KS
2020-10-04,0,False,KS
2020-10-05,0,False,KS
2020-10-06,0,False,KS
2020-10-07,0,False,KS
2020-03-22,0,False,KY
2020-03-23,37,False,KY
2020-03-24,0,False,KY
2020-03-25,0,False,KY
2020-03-26,41,False,KY
2020-03-27,77,False,KY
2020-03-28,0,False,KY
2020-03-29,45,False,KY
2020-03-30,40,False,KY
2020-03-31,79,False,KY
2020-04-01,80,False,KY
2020-04-02,41,False,KY
2020-04-03,0,False,KY
2020-04-04,0,False,KY
2020-04-05,46,False,KY
2020-04-06,0,False,KY
2020-04-07,39,False,KY
2020-04-08,0,False,KY
2020-04-09,39,False,KY
2020-04-10,0,False,KY
2020-04-11,0,False,KY
2020-04-12,43,False,KY
2020-04-13,37,False,KY
2020-04-14,0,False,KY
2020-04-15,0,False,KY
2020-04-16,0,False,KY
2020-04-17,36,False,KY
2020-04-18,0,False,KY
2020-04-19,0,False,KY
2020-04-20,0,False,KY
2020-04-21,38,False,KY
2020-04-22,39,False,KY
2020-04-23,36,False,KY
2020-04-24,38,False,KY
2020-04-25,0,False,KY
2020-04-26,0,False,KY
2020-04-27,0,False,KY
2020-04-28,39,False,KY
2020-04-29,37,False,KY
2020-04-30,73,False,KY
2020-05-01,0,False,KY
2020-05-02,0,False,KY
2020-05-03,0,False,KY
2020-05-04,0,False,KY
2020-05-05,0,False,KY
2020-05-06,38,False,KY
2020-05-07,0,False,KY
2020-05-08,0,False,KY
2020-05-09,44,False,KY
2020-05-10,0,False,KY
2020-05-11,39,False,KY
2020-05-12,40,False,KY
2020-05-13,38,False,KY
2020-05-14,0,False,KY
2020-05-15,0,False,KY
2020-05-16,0,False,KY
2020-05-17,89,False,KY
2020-05-18,0,False,KY
2020-05-19,0,False,KY
2020-05-20,0,False,KY
2020-05-21,0,False,KY
2020-05-22,0,False,KY
2020-05-23,0,False,KY
2020-05-24,0,False,KY
2020-05-25,0,False,KY
2020-05-26,41,False,KY
2020-05-27,0,False,KY
2020-05-28,0,False,KY
2020-05-29,0,False,KY
2020-05-30,0,False,KY
2020-05-31,0,False,KY
2020-06-01,0,False,KY
2020-06-02,0,False,KY
2020-06-03,0,False,KY
2020-06-04,0,False,KY
2020-06-05,41,False,KY
2020-06-06,0,False,KY
2020-06-07,47,False,KY
2020-06-08,0,False,KY
2020-06-09,0,False,KY
2020-06-10,0,False,KY
2020-06-11,0,False,KY
2020-06-12,0,False,KY
2020-06-13,48,False,KY
2020-06-14,0,False,KY
2020-06-15,0,False,KY
2020-06-16,0,False,KY
2020-06-17,86,False,KY
2020-06-18,43,False,KY
2020-06-19,44,False,KY
2020-06-20,0,False,KY
2020-06-21,0,False,KY
2020-06-22,0,False,KY
2020-06-23,0,False,KY
2020-06-24,0,False,KY
2020-06-25,0,False,KY
2020-06-26,91,False,KY
2020-06-27,0,False,KY
2020-06-28,0,False,KY
2020-06-29,63,False,KY
2020-06-30,43,False,KY
2020-07-01,0,False,KY
2020-07-02,0,False,KY
2020-07-03,0,False,KY
2020-07-04,0,False,KY
2020-07-05,0,False,KY
2020-07-06,42,False,KY
2020-07-07,0,False,KY
2020-07-08,45,False,KY
2020-07-09,45,False,KY
2020-07-10,45,False,KY
2020-07-11,0,False,KY
2020-07-12,0,False,KY
2020-07-13,0,False,KY
2020-07-14,45,False,KY
2020-07-15,0,False,KY
2020-07-16,90,False,KY
2020-07-17,0,False,KY
2020-07-18,51,False,KY
2020-07-19,50,False,KY
2020-07-20,0,False,KY
2020-07-21,0,False,KY
2020-07-22,0,False,KY
2020-07-23,87,False,KY
2020-07-24,0,False,KY
2020-07-25,100,False,KY
2020-07-26,0,False,KY
2020-07-27,0,False,KY
2020-07-28,45,False,KY
2020-07-29,46,False,KY
2020-07-30,43,False,KY
2020-07-31,0,False,KY
2020-08-01,96,False,KY
2020-08-02,0,False,KY
2020-08-03,0,False,KY
2020-08-04,0,False,KY
2020-08-05,0,False,KY
2020-08-06,0,False,KY
2020-08-07,0,False,KY
2020-08-08,0,False,KY
2020-08-09,0,False,KY
2020-08-10,0,False,KY
2020-08-11,44,False,KY
2020-08-12,0,False,KY
2020-08-13,0,False,KY
2020-08-14,45,False,KY
2020-08-15,50,False,KY
2020-08-16,0,False,KY
2020-08-17,44,False,KY
2020-08-18,66,False,KY
2020-08-19,45,False,KY
2020-08-20,0,False,KY
2020-08-21,0,False,KY
2020-08-22,0,False,KY
2020-08-23,0,False,KY
2020-08-24,0,False,KY
2020-08-25,40,False,KY
2020-08-26,40,False,KY
2020-08-27,39,False,KY
2020-08-28,0,False,KY
2020-08-29,0,False,KY
2020-08-30,48,False,KY
2020-08-31,0,False,KY
2020-09-01,0,False,KY
2020-09-02,0,False,KY
2020-09-03,0,False,KY
2020-09-04,0,False,KY
2020-09-05,0,False,KY
2020-09-06,0,False,KY
2020-09-07,0,False,KY
2020-09-08,77,False,KY
2020-09-09,79,False,KY
2020-09-10,40,False,KY
2020-09-11,0,False,KY
2020-09-12,50,False,KY
2020-09-13,0,False,KY
2020-09-14,39,False,KY
2020-09-15,0,False,KY
2020-09-16,0,False,KY
2020-09-17,0,False,KY
2020-09-18,0,False,KY
2020-09-19,52,False,KY
2020-09-20,50,False,KY
2020-09-21,40,False,KY
2020-09-22,0,False,KY
2020-09-23,41,False,KY
2020-09-24,0,False,KY
2020-09-25,46,False,KY
2020-09-26,0,False,KY
2020-09-27,0,False,KY
2020-09-28,0,False,KY
2020-09-29,0,False,KY
2020-09-30,0,False,KY
2020-10-01,0,False,KY
2020-10-02,0,False,KY
2020-10-03,55,False,KY
2020-10-04,0,False,KY
2020-10-05,0,False,KY
2020-10-06,0,False,KY
2020-10-07,47,False,KY
2020-03-22,68,False,LA
2020-03-23,29,False,LA
2020-03-24,0,False,LA
2020-03-25,47,False,LA
2020-03-26,47,False,LA
2020-03-27,30,False,LA
2020-03-28,35,False,LA
2020-03-29,35,False,LA
2020-03-30,0,False,LA
2020-03-31,29,False,LA
2020-04-01,30,False,LA
2020-04-02,0,False,LA
2020-04-03,0,False,LA
2020-04-04,0,False,LA
2020-04-05,34,False,LA
2020-04-06,59,False,LA
2020-04-07,0,False,LA
2020-04-08,0,False,LA
2020-04-09,30,False,LA
2020-04-10,0,False,LA
2020-04-11,0,False,LA
2020-04-12,33,False,LA
2020-04-13,0,False,LA
2020-04-14,0,False,LA
2020-04-15,0,False,LA
2020-04-16,29,False,LA
2020-04-17,0,False,LA
2020-04-18,32,False,LA
2020-04-19,0,False,LA
2020-04-20,0,False,LA
2020-04-21,0,False,LA
2020-04-22,0,False,LA
2020-04-23,0,False,LA
2020-04-24,0,False,LA
2020-04-25,0,False,LA
2020-04-26,0,False,LA
2020-04-27,0,False,LA
2020-04-28,0,False,LA
2020-04-29,0,False,LA
2020-04-30,0,False,LA
2020-05-01,0,False,LA
2020-05-02,0,False,LA
2020-05-03,0,False,LA
2020-05-04,0,False,LA
2020-05-05,0,False,LA
2020-05-06,0,False,LA
2020-05-07,0,False,LA
2020-05-08,0,False,LA
2020-05-09,0,False,LA
2020-05-10,0,False,LA
2020-05-11,30,False,LA
2020-05-12,0,False,LA
2020-05-13,0,False,LA
2020-05-14,0,False,LA
2020-05-15,0,False,LA
2020-05-16,0,False,LA
2020-05-17,0,False,LA
2020-05-18,0,False,LA
2020-05-19,0,False,LA
2020-05-20,0,False,LA
2020-05-21,30,False,LA
2020-05-22,0,False,LA
2020-05-23,0,False,LA
2020-05-24,0,False,LA
2020-05-25,0,False,LA
2020-05-26,0,False,LA
2020-05-27,0,False,LA
2020-05-28,0,False,LA
2020-05-29,0,False,LA
2020-05-30,0,False,LA
2020-05-31,0,False,LA
2020-06-01,0,False,LA
2020-06-02,0,False,LA
2020-06-03,0,False,LA
2020-06-04,29,False,LA
2020-06-05,0,False,LA
2020-06-06,0,False,LA
2020-06-07,33,False,LA
2020-06-08,0,False,LA
2020-06-09,0,False,LA
2020-06-10,0,False,LA
2020-06-11,0,False,LA
2020-06-12,32,False,LA
2020-06-13,0,False,LA
2020-06-14,0,False,LA
2020-06-15,46,False,LA
2020-06-16,30,False,LA
2020-06-17,0,False,LA
2020-06-18,0,False,LA
2020-06-19,31,False,LA
2020-06-20,0,False,LA
2020-06-21,37,False,LA
2020-06-22,31,False,LA
2020-06-23,31,False,LA
2020-06-24,30,False,LA
2020-06-25,0,False,LA
2020-06-26,32,False,LA
2020-06-27,0,False,LA
2020-06-28,35,False,LA
2020-06-29,78,False,LA
2020-06-30,63,False,LA
2020-07-01,32,False,LA
2020-07-02,32,False,LA
2020-07-03,66,False,LA
2020-07-04,78,False,LA
2020-07-05,38,False,LA
2020-07-06,0,False,LA
2020-07-07,61,False,LA
2020-07-08,0,False,LA
2020-07-09,32,False,LA
2020-07-10,0,False,LA
2020-07-11,0,False,LA
2020-07-12,36,False,LA
2020-07-13,0,False,LA
2020-07-14,32,False,LA
2020-07-15,0,False,LA
2020-07-16,0,False,LA
2020-07-17,0,False,LA
2020-07-18,56,False,LA
2020-07-19,0,False,LA
2020-07-20,0,False,LA
2020-07-21,0,False,LA
2020-07-22,32,False,LA
2020-07-23,64,False,LA
2020-07-24,0,False,LA
2020-07-25,0,False,LA
2020-07-26,0,False,LA
2020-07-27,0,False,LA
2020-07-28,0,False,LA
2020-07-29,32,False,LA
2020-07-30,33,False,LA
2020-07-31,100,False,LA
2020-08-01,0,False,LA
2020-08-02,0,False,LA
2020-08-03,33,False,LA
2020-08-04,0,False,LA
2020-08-05,64,False,LA
2020-08-06,32,False,LA
2020-08-07,0,False,LA
2020-08-08,0,False,LA
2020-08-09,0,False,LA
2020-08-10,0,False,LA
2020-08-11,0,False,LA
2020-08-12,46,False,LA
2020-08-13,31,False,LA
2020-08-14,31,False,LA
2020-08-15,0,False,LA
2020-08-16,37,False,LA
2020-08-17,31,False,LA
2020-08-18,30,False,LA
2020-08-19,30,False,LA
2020-08-20,0,False,LA
2020-08-21,0,False,LA
2020-08-22,0,False,LA
2020-08-23,36,False,LA
2020-08-24,30,False,LA
2020-08-25,30,False,LA
2020-08-26,0,False,LA
2020-08-27,32,False,LA
2020-08-28,0,False,LA
2020-08-29,0,False,LA
2020-08-30,0,False,LA
2020-08-31,30,False,LA
2020-09-01,0,False,LA
2020-09-02,31,False,LA
2020-09-03,30,False,LA
2020-09-04,0,False,LA
2020-09-05,0,False,LA
2020-09-06,39,False,LA
2020-09-07,0,False,LA
2020-09-08,30,False,LA
2020-09-09,0,False,LA
2020-09-10,0,False,LA
2020-09-11,31,False,LA
2020-09-12,0,False,LA
2020-09-13,0,False,LA
2020-09-14,89,False,LA
2020-09-15,0,False,LA
2020-09-16,0,False,LA
2020-09-17,0,False,LA
2020-09-18,0,False,LA
2020-09-19,35,False,LA
2020-09-20,0,False,LA
2020-09-21,0,False,LA
2020-09-22,0,False,LA
2020-09-23,0,False,LA
2020-09-24,0,False,LA
2020-09-25,0,False,LA
2020-09-26,0,False,LA
2020-09-27,38,False,LA
2020-09-28,62,False,LA
2020-09-29,0,False,LA
2020-09-30,0,False,LA
2020-10-01,0,False,LA
2020-10-02,67,False,LA
2020-10-03,39,False,LA
2020-10-04,0,False,LA
2020-10-05,0,False,LA
2020-10-06,62,False,LA
2020-10-07,31,False,LA
2020-03-22,0,False,MD
2020-03-23,57,False,MD
2020-03-24,31,False,MD
2020-03-25,0,False,MD
2020-03-26,0,False,MD
2020-03-27,31,False,MD
2020-03-28,34,False,MD
2020-03-29,0,False,MD
2020-03-30,29,False,MD
2020-03-31,30,False,MD
2020-04-01,0,False,MD
2020-04-02,0,False,MD
