date,covid symptoms,isPartial,State
2020-04-12,31,False,IN
2020-04-13,36,False,IN
2020-04-14,41,False,IN
2020-04-15,35,False,IN
2020-04-16,36,False,IN
2020-04-17,43,False,IN
2020-04-18,28,False,IN
2020-04-19,29,False,IN
2020-04-20,32,False,IN
2020-04-21,38,False,IN
2020-04-22,28,False,IN
2020-04-23,29,False,IN
2020-04-24,34,False,IN
2020-04-25,23,False,IN
2020-04-26,33,False,IN
2020-04-27,27,False,IN
2020-04-28,28,False,IN
2020-04-29,32,False,IN
2020-04-30,27,False,IN
2020-05-01,29,False,IN
2020-05-02,34,False,IN
2020-05-03,27,False,IN
2020-05-04,23,False,IN
2020-05-05,29,False,IN
2020-05-06,34,False,IN
2020-05-07,28,False,IN
2020-05-08,35,False,IN
2020-05-09,27,False,IN
2020-05-10,25,False,IN
2020-05-11,25,False,IN
2020-05-12,36,False,IN
2020-05-13,28,False,IN
2020-05-14,32,False,IN
2020-05-15,25,False,IN
2020-05-16,24,False,IN
2020-05-17,24,False,IN
2020-05-18,30,False,IN
2020-05-19,21,False,IN
2020-05-20,24,False,IN
2020-05-21,26,False,IN
2020-05-22,25,False,IN
2020-05-23,23,False,IN
2020-05-24,25,False,IN
2020-05-25,20,False,IN
2020-05-26,21,False,IN
2020-05-27,19,False,IN
2020-05-28,28,False,IN
2020-05-29,20,False,IN
2020-05-30,31,False,IN
2020-05-31,26,False,IN
2020-06-01,20,False,IN
2020-06-02,19,False,IN
2020-06-03,18,False,IN
2020-06-04,29,False,IN
2020-06-05,17,False,IN
2020-06-06,20,False,IN
2020-06-07,17,False,IN
2020-06-08,28,False,IN
2020-06-09,25,False,IN
2020-06-10,22,False,IN
2020-06-11,13,False,IN
2020-06-12,20,False,IN
2020-06-13,24,False,IN
2020-06-14,27,False,IN
2020-06-15,25,False,IN
2020-06-16,29,False,IN
2020-06-17,27,False,IN
2020-06-18,24,False,IN
2020-06-19,29,False,IN
2020-06-20,16,False,IN
2020-06-21,14,False,IN
2020-06-22,27,False,IN
2020-06-23,28,False,IN
2020-06-24,35,False,IN
2020-06-25,33,False,IN
2020-06-26,34,False,IN
2020-06-27,39,False,IN
2020-06-28,39,False,IN
2020-06-29,69,False,IN
2020-06-30,43,False,IN
2020-07-01,60,False,IN
2020-07-02,45,False,IN
2020-07-03,52,False,IN
2020-07-04,51,False,IN
2020-07-05,49,False,IN
2020-07-06,55,False,IN
2020-07-07,76,False,IN
2020-07-08,65,False,IN
2020-07-09,69,False,IN
2020-07-10,66,False,IN
2020-07-11,57,False,IN
2020-07-12,53,False,IN
2020-07-13,79,False,IN
2020-07-14,99,False,IN
2020-07-15,77,False,IN
2020-07-16,48,False,IN
2020-07-17,64,False,IN
2020-07-18,57,False,IN
2020-07-19,58,False,IN
2020-07-20,60,False,IN
2020-07-21,52,False,IN
2020-07-22,47,False,IN
2020-07-23,50,False,IN
2020-07-24,56,False,IN
2020-07-25,38,False,IN
2020-07-26,46,False,IN
2020-07-27,59,False,IN
2020-07-28,58,False,IN
2020-07-29,60,False,IN
2020-07-30,62,False,IN
2020-07-31,54,False,IN
2020-08-01,45,False,IN
2020-08-02,44,False,IN
2020-08-03,64,False,IN
2020-08-04,54,False,IN
2020-08-05,56,False,IN
2020-08-06,74,False,IN
2020-08-07,64,False,IN
2020-08-08,41,False,IN
2020-08-09,66,False,IN
2020-08-10,66,False,IN
2020-08-11,60,False,IN
2020-08-12,58,False,IN
2020-08-13,42,False,IN
2020-08-14,54,False,IN
2020-08-15,45,False,IN
2020-08-16,38,False,IN
2020-08-17,49,False,IN
2020-08-18,43,False,IN
2020-08-19,56,False,IN
2020-08-20,44,False,IN
2020-08-21,47,False,IN
2020-08-22,47,False,IN
2020-08-23,47,False,IN
2020-08-24,50,False,IN
2020-08-25,55,False,IN
2020-08-26,51,False,IN
2020-08-27,44,False,IN
2020-08-28,41,False,IN
2020-08-29,32,False,IN
2020-08-30,45,False,IN
2020-08-31,50,False,IN
2020-09-01,54,False,IN
2020-09-02,40,False,IN
2020-09-03,45,False,IN
2020-09-04,36,False,IN
2020-09-05,28,False,IN
2020-09-06,38,False,IN
2020-09-07,42,False,IN
2020-09-08,30,False,IN
2020-09-09,40,False,IN
2020-09-10,45,False,IN
2020-09-11,32,False,IN
2020-09-12,29,False,IN
2020-09-13,32,False,IN
2020-09-14,53,False,IN
2020-09-15,46,False,IN
2020-09-16,39,False,IN
2020-09-17,23,False,IN
2020-09-18,27,False,IN
2020-09-19,24,False,IN
2020-09-20,24,False,IN
2020-09-21,35,False,IN
2020-09-22,40,False,IN
2020-09-23,38,False,IN
2020-09-24,31,False,IN
2020-09-25,19,False,IN
2020-09-26,38,False,IN
2020-09-27,40,False,IN
2020-09-28,47,False,IN
2020-09-29,50,False,IN
2020-09-30,45,False,IN
2020-10-01,20,False,IN
2020-10-02,55,False,IN
2020-10-03,47,False,IN
2020-10-04,60,False,IN
2020-10-05,51,False,IN
2020-10-06,46,False,IN
2020-10-07,51,False,IN
2020-03-22,74,False,KS
2020-03-23,62,False,KS
2020-03-24,90,False,KS
2020-03-25,73,False,KS
2020-03-26,80,False,KS
2020-03-27,61,False,KS
2020-03-28,60,False,KS
2020-03-29,66,False,KS
2020-03-30,62,False,KS
2020-03-31,58,False,KS
2020-04-01,54,False,KS
2020-04-02,53,False,KS
2020-04-03,48,False,KS
2020-04-04,65,False,KS
2020-04-05,40,False,KS
2020-04-06,38,False,KS
2020-04-07,44,False,KS
2020-04-08,54,False,KS
2020-04-09,39,False,KS
2020-04-10,30,False,KS
2020-04-11,51,False,KS
2020-04-12,35,False,KS
2020-04-13,32,False,KS
2020-04-14,32,False,KS
2020-04-15,17,False,KS
2020-04-16,40,False,KS
2020-04-17,35,False,KS
2020-04-18,26,False,KS
2020-04-19,11,False,KS
2020-04-20,28,False,KS
2020-04-21,31,False,KS
2020-04-22,26,False,KS
2020-04-23,28,False,KS
2020-04-24,21,False,KS
2020-04-25,23,False,KS
2020-04-26,37,False,KS
2020-04-27,20,False,KS
2020-04-28,26,False,KS
2020-04-29,18,False,KS
2020-04-30,30,False,KS
2020-05-01,21,False,KS
2020-05-02,29,False,KS
2020-05-03,29,False,KS
2020-05-04,19,False,KS
2020-05-05,27,False,KS
2020-05-06,14,False,KS
2020-05-07,36,False,KS
2020-05-08,17,False,KS
2020-05-09,19,False,KS
2020-05-10,30,False,KS
2020-05-11,41,False,KS
2020-05-12,24,False,KS
2020-05-13,32,False,KS
2020-05-14,25,False,KS
2020-05-15,23,False,KS
2020-05-16,15,False,KS
2020-05-17,22,False,KS
2020-05-18,32,False,KS
2020-05-19,11,False,KS
2020-05-20,24,False,KS
2020-05-21,29,False,KS
2020-05-22,20,False,KS
2020-05-23,23,False,KS
2020-05-24,20,False,KS
2020-05-25,26,False,KS
2020-05-26,30,False,KS
2020-05-27,26,False,KS
2020-05-28,16,False,KS
2020-05-29,25,False,KS
2020-05-30,34,False,KS
2020-05-31,27,False,KS
2020-06-01,39,False,KS
2020-06-02,11,False,KS
2020-06-03,16,False,KS
2020-06-04,21,False,KS
2020-06-05,20,False,KS
2020-06-06,36,False,KS
2020-06-07,23,False,KS
2020-06-08,23,False,KS
2020-06-09,13,False,KS
2020-06-10,20,False,KS
2020-06-11,16,False,KS
2020-06-12,19,False,KS
2020-06-13,24,False,KS
2020-06-14,22,False,KS
2020-06-15,27,False,KS
2020-06-16,31,False,KS
2020-06-17,32,False,KS
2020-06-18,43,False,KS
2020-06-19,30,False,KS
2020-06-20,21,False,KS
2020-06-21,22,False,KS
2020-06-22,35,False,KS
2020-06-23,44,False,KS
2020-06-24,62,False,KS
2020-06-25,64,False,KS
2020-06-26,51,False,KS
2020-06-27,73,False,KS
2020-06-28,60,False,KS
2020-06-29,63,False,KS
2020-06-30,85,False,KS
2020-07-01,69,False,KS
2020-07-02,78,False,KS
2020-07-03,52,False,KS
2020-07-04,76,False,KS
2020-07-05,77,False,KS
2020-07-06,77,False,KS
2020-07-07,80,False,KS
2020-07-08,78,False,KS
2020-07-09,85,False,KS
2020-07-10,97,False,KS
2020-07-11,83,False,KS
2020-07-12,61,False,KS
2020-07-13,93,False,KS
2020-07-14,84,False,KS
2020-07-15,86,False,KS
2020-07-16,55,False,KS
2020-07-17,49,False,KS
2020-07-18,36,False,KS
2020-07-19,60,False,KS
2020-07-20,67,False,KS
2020-07-21,61,False,KS
2020-07-22,53,False,KS
2020-07-23,51,False,KS
2020-07-24,43,False,KS
2020-07-25,25,False,KS
2020-07-26,60,False,KS
2020-07-27,66,False,KS
2020-07-28,82,False,KS
2020-07-29,50,False,KS
2020-07-30,55,False,KS
2020-07-31,28,False,KS
2020-08-01,44,False,KS
2020-08-02,41,False,KS
2020-08-03,69,False,KS
2020-08-04,55,False,KS
2020-08-05,62,False,KS
2020-08-06,61,False,KS
2020-08-07,65,False,KS
2020-08-08,55,False,KS
2020-08-09,45,False,KS
2020-08-10,57,False,KS
2020-08-11,56,False,KS
2020-08-12,56,False,KS
2020-08-13,46,False,KS
2020-08-14,47,False,KS
2020-08-15,47,False,KS
2020-08-16,37,False,KS
2020-08-17,75,False,KS
2020-08-18,36,False,KS
2020-08-19,60,False,KS
2020-08-20,43,False,KS
2020-08-21,39,False,KS
2020-08-22,28,False,KS
2020-08-23,48,False,KS
2020-08-24,39,False,KS
2020-08-25,51,False,KS
2020-08-26,49,False,KS
2020-08-27,41,False,KS
2020-08-28,33,False,KS
2020-08-29,42,False,KS
2020-08-30,55,False,KS
2020-08-31,77,False,KS
2020-09-01,49,False,KS
2020-09-02,47,False,KS
2020-09-03,61,False,KS
2020-09-04,33,False,KS
2020-09-05,34,False,KS
2020-09-06,34,False,KS
2020-09-07,50,False,KS
2020-09-08,36,False,KS
2020-09-09,30,False,KS
2020-09-10,40,False,KS
2020-09-11,28,False,KS
2020-09-12,47,False,KS
2020-09-13,46,False,KS
2020-09-14,66,False,KS
2020-09-15,58,False,KS
2020-09-16,43,False,KS
2020-09-17,33,False,KS
2020-09-18,49,False,KS
2020-09-19,42,False,KS
2020-09-20,30,False,KS
2020-09-21,40,False,KS
2020-09-22,32,False,KS
2020-09-23,37,False,KS
2020-09-24,56,False,KS
2020-09-25,54,False,KS
2020-09-26,47,False,KS
2020-09-27,25,False,KS
2020-09-28,61,False,KS
2020-09-29,49,False,KS
2020-09-30,31,False,KS
2020-10-01,53,False,KS
2020-10-02,56,False,KS
2020-10-03,55,False,KS
2020-10-04,60,False,KS
2020-10-05,100,False,KS
2020-10-06,38,False,KS
2020-10-07,70,False,KS
2020-03-22,54,False,KY
2020-03-23,91,False,KY
2020-03-24,71,False,KY
2020-03-25,74,False,KY
2020-03-26,79,False,KY
2020-03-27,51,False,KY
2020-03-28,45,False,KY
2020-03-29,48,False,KY
2020-03-30,77,False,KY
2020-03-31,64,False,KY
2020-04-01,80,False,KY
2020-04-02,50,False,KY
2020-04-03,45,False,KY
2020-04-04,45,False,KY
2020-04-05,49,False,KY
2020-04-06,47,False,KY
2020-04-07,33,False,KY
2020-04-08,37,False,KY
2020-04-09,46,False,KY
2020-04-10,27,False,KY
2020-04-11,33,False,KY
2020-04-12,38,False,KY
2020-04-13,29,False,KY
2020-04-14,39,False,KY
2020-04-15,22,False,KY
2020-04-16,27,False,KY
2020-04-17,13,False,KY
2020-04-18,17,False,KY
2020-04-19,30,False,KY
2020-04-20,16,False,KY
2020-04-21,33,False,KY
2020-04-22,23,False,KY
2020-04-23,44,False,KY
2020-04-24,20,False,KY
2020-04-25,26,False,KY
2020-04-26,23,False,KY
2020-04-27,17,False,KY
2020-04-28,34,False,KY
2020-04-29,29,False,KY
2020-04-30,14,False,KY
2020-05-01,25,False,KY
2020-05-02,20,False,KY
2020-05-03,22,False,KY
2020-05-04,11,False,KY
2020-05-05,24,False,KY
2020-05-06,28,False,KY
2020-05-07,16,False,KY
2020-05-08,21,False,KY
2020-05-09,13,False,KY
2020-05-10,24,False,KY
2020-05-11,23,False,KY
2020-05-12,28,False,KY
2020-05-13,23,False,KY
2020-05-14,35,False,KY
2020-05-15,24,False,KY
2020-05-16,22,False,KY
2020-05-17,22,False,KY
2020-05-18,23,False,KY
2020-05-19,29,False,KY
2020-05-20,21,False,KY
2020-05-21,22,False,KY
2020-05-22,18,False,KY
2020-05-23,18,False,KY
2020-05-24,9,False,KY
2020-05-25,15,False,KY
2020-05-26,14,False,KY
2020-05-27,30,False,KY
2020-05-28,28,False,KY
2020-05-29,14,False,KY
2020-05-30,14,False,KY
2020-05-31,21,False,KY
2020-06-01,11,False,KY
2020-06-02,21,False,KY
2020-06-03,24,False,KY
2020-06-04,16,False,KY
2020-06-05,26,False,KY
2020-06-06,21,False,KY
2020-06-07,21,False,KY
2020-06-08,19,False,KY
2020-06-09,23,False,KY
2020-06-10,26,False,KY
2020-06-11,19,False,KY
2020-06-12,21,False,KY
2020-06-13,21,False,KY
2020-06-14,23,False,KY
2020-06-15,23,False,KY
2020-06-16,31,False,KY
2020-06-17,32,False,KY
2020-06-18,23,False,KY
2020-06-19,13,False,KY
2020-06-20,19,False,KY
2020-06-21,17,False,KY
2020-06-22,29,False,KY
2020-06-23,38,False,KY
2020-06-24,28,False,KY
2020-06-25,43,False,KY
2020-06-26,46,False,KY
2020-06-27,38,False,KY
2020-06-28,41,False,KY
2020-06-29,40,False,KY
2020-06-30,36,False,KY
2020-07-01,61,False,KY
2020-07-02,55,False,KY
2020-07-03,42,False,KY
2020-07-04,48,False,KY
2020-07-05,39,False,KY
2020-07-06,61,False,KY
2020-07-07,53,False,KY
2020-07-08,57,False,KY
2020-07-09,51,False,KY
2020-07-10,49,False,KY
2020-07-11,59,False,KY
2020-07-12,69,False,KY
2020-07-13,78,False,KY
2020-07-14,100,False,KY
2020-07-15,61,False,KY
2020-07-16,58,False,KY
2020-07-17,58,False,KY
2020-07-18,58,False,KY
2020-07-19,35,False,KY
2020-07-20,64,False,KY
2020-07-21,68,False,KY
2020-07-22,59,False,KY
2020-07-23,47,False,KY
2020-07-24,68,False,KY
2020-07-25,39,False,KY
2020-07-26,55,False,KY
2020-07-27,63,False,KY
2020-07-28,79,False,KY
2020-07-29,44,False,KY
2020-07-30,58,False,KY
2020-07-31,46,False,KY
2020-08-01,52,False,KY
2020-08-02,36,False,KY
2020-08-03,59,False,KY
2020-08-04,56,False,KY
2020-08-05,62,False,KY
2020-08-06,55,False,KY
2020-08-07,49,False,KY
2020-08-08,37,False,KY
2020-08-09,46,False,KY
2020-08-10,67,False,KY
2020-08-11,62,False,KY
2020-08-12,28,False,KY
2020-08-13,54,False,KY
2020-08-14,53,False,KY
2020-08-15,34,False,KY
2020-08-16,10,False,KY
2020-08-17,20,False,KY
2020-08-18,60,False,KY
2020-08-19,38,False,KY
2020-08-20,33,False,KY
2020-08-21,37,False,KY
2020-08-22,31,False,KY
2020-08-23,41,False,KY
2020-08-24,54,False,KY
2020-08-25,34,False,KY
2020-08-26,35,False,KY
2020-08-27,31,False,KY
2020-08-28,50,False,KY
2020-08-29,23,False,KY
2020-08-30,31,False,KY
2020-08-31,44,False,KY
2020-09-01,46,False,KY
2020-09-02,37,False,KY
2020-09-03,35,False,KY
2020-09-04,20,False,KY
2020-09-05,22,False,KY
2020-09-06,18,False,KY
2020-09-07,30,False,KY
2020-09-08,34,False,KY
2020-09-09,27,False,KY
2020-09-10,45,False,KY
2020-09-11,30,False,KY
2020-09-12,32,False,KY
2020-09-13,41,False,KY
2020-09-14,36,False,KY
2020-09-15,37,False,KY
2020-09-16,34,False,KY
2020-09-17,41,False,KY
2020-09-18,31,False,KY
2020-09-19,23,False,KY
2020-09-20,22,False,KY
2020-09-21,35,False,KY
2020-09-22,33,False,KY
2020-09-23,24,False,KY
2020-09-24,28,False,KY
2020-09-25,29,False,KY
2020-09-26,19,False,KY
2020-09-27,37,False,KY
2020-09-28,28,False,KY
2020-09-29,47,False,KY
2020-09-30,33,False,KY
2020-10-01,19,False,KY
2020-10-02,55,False,KY
2020-10-03,68,False,KY
2020-10-04,49,False,KY
2020-10-05,39,False,KY
2020-10-06,72,False,KY
2020-10-07,30,False,KY
2020-03-22,80,False,LA
2020-03-23,52,False,LA
2020-03-24,80,False,LA
2020-03-25,60,False,LA
2020-03-26,79,False,LA
2020-03-27,55,False,LA
2020-03-28,62,False,LA
2020-03-29,62,False,LA
2020-03-30,60,False,LA
2020-03-31,67,False,LA
2020-04-01,51,False,LA
2020-04-02,59,False,LA
2020-04-03,49,False,LA
2020-04-04,59,False,LA
2020-04-05,27,False,LA
2020-04-06,31,False,LA
2020-04-07,41,False,LA
2020-04-08,38,False,LA
2020-04-09,25,False,LA
2020-04-10,21,False,LA
2020-04-11,32,False,LA
2020-04-12,29,False,LA
2020-04-13,21,False,LA
2020-04-14,39,False,LA
2020-04-15,19,False,LA
2020-04-16,16,False,LA
2020-04-17,21,False,LA
2020-04-18,19,False,LA
2020-04-19,22,False,LA
2020-04-20,15,False,LA
2020-04-21,20,False,LA
2020-04-22,25,False,LA
2020-04-23,13,False,LA
2020-04-24,11,False,LA
2020-04-25,25,False,LA
2020-04-26,25,False,LA
2020-04-27,29,False,LA
2020-04-28,25,False,LA
2020-04-29,19,False,LA
2020-04-30,15,False,LA
2020-05-01,13,False,LA
2020-05-02,17,False,LA
2020-05-03,11,False,LA
2020-05-04,11,False,LA
2020-05-05,12,False,LA
2020-05-06,15,False,LA
2020-05-07,16,False,LA
2020-05-08,22,False,LA
2020-05-09,11,False,LA
2020-05-10,15,False,LA
2020-05-11,15,False,LA
2020-05-12,15,False,LA
2020-05-13,27,False,LA
2020-05-14,20,False,LA
2020-05-15,10,False,LA
2020-05-16,27,False,LA
2020-05-17,12,False,LA
2020-05-18,10,False,LA
2020-05-19,17,False,LA
2020-05-20,11,False,LA
2020-05-21,18,False,LA
2020-05-22,19,False,LA
2020-05-23,19,False,LA
2020-05-24,13,False,LA
2020-05-25,18,False,LA
2020-05-26,19,False,LA
2020-05-27,16,False,LA
2020-05-28,17,False,LA
2020-05-29,17,False,LA
2020-05-30,14,False,LA
2020-05-31,9,False,LA
2020-06-01,10,False,LA
2020-06-02,16,False,LA
2020-06-03,17,False,LA
2020-06-04,19,False,LA
2020-06-05,16,False,LA
2020-06-06,24,False,LA
2020-06-07,12,False,LA
2020-06-08,15,False,LA
2020-06-09,15,False,LA
2020-06-10,13,False,LA
2020-06-11,11,False,LA
2020-06-12,13,False,LA
2020-06-13,15,False,LA
2020-06-14,18,False,LA
2020-06-15,17,False,LA
2020-06-16,19,False,LA
2020-06-17,31,False,LA
2020-06-18,30,False,LA
2020-06-19,25,False,LA
2020-06-20,30,False,LA
2020-06-21,31,False,LA
2020-06-22,35,False,LA
2020-06-23,41,False,LA
2020-06-24,50,False,LA
2020-06-25,70,False,LA
2020-06-26,54,False,LA
2020-06-27,59,False,LA
2020-06-28,53,False,LA
2020-06-29,69,False,LA
2020-06-30,58,False,LA
2020-07-01,71,False,LA
2020-07-02,70,False,LA
2020-07-03,53,False,LA
2020-07-04,70,False,LA
2020-07-05,62,False,LA
2020-07-06,83,False,LA
2020-07-07,79,False,LA
2020-07-08,100,False,LA
2020-07-09,64,False,LA
2020-07-10,76,False,LA
2020-07-11,66,False,LA
2020-07-12,70,False,LA
2020-07-13,75,False,LA
2020-07-14,73,False,LA
2020-07-15,71,False,LA
2020-07-16,56,False,LA
2020-07-17,60,False,LA
2020-07-18,47,False,LA
2020-07-19,58,False,LA
2020-07-20,51,False,LA
2020-07-21,41,False,LA
2020-07-22,51,False,LA
2020-07-23,47,False,LA
2020-07-24,39,False,LA
2020-07-25,30,False,LA
2020-07-26,28,False,LA
2020-07-27,48,False,LA
2020-07-28,42,False,LA
2020-07-29,54,False,LA
2020-07-30,54,False,LA
2020-07-31,36,False,LA
2020-08-01,38,False,LA
2020-08-02,26,False,LA
2020-08-03,39,False,LA
2020-08-04,42,False,LA
2020-08-05,49,False,LA
2020-08-06,35,False,LA
2020-08-07,38,False,LA
2020-08-08,34,False,LA
2020-08-09,44,False,LA
2020-08-10,53,False,LA
2020-08-11,39,False,LA
2020-08-12,28,False,LA
2020-08-13,33,False,LA
2020-08-14,34,False,LA
2020-08-15,17,False,LA
2020-08-16,40,False,LA
2020-08-17,32,False,LA
2020-08-18,37,False,LA
2020-08-19,35,False,LA
2020-08-20,20,False,LA
2020-08-21,23,False,LA
2020-08-22,25,False,LA
2020-08-23,24,False,LA
2020-08-24,19,False,LA
2020-08-25,21,False,LA
2020-08-26,19,False,LA
2020-08-27,21,False,LA
2020-08-28,17,False,LA
2020-08-29,19,False,LA
2020-08-30,24,False,LA
2020-08-31,25,False,LA
2020-09-01,25,False,LA
2020-09-02,24,False,LA
2020-09-03,16,False,LA
2020-09-04,35,False,LA
2020-09-05,27,False,LA
2020-09-06,26,False,LA
2020-09-07,23,False,LA
2020-09-08,16,False,LA
2020-09-09,22,False,LA
2020-09-10,21,False,LA
2020-09-11,19,False,LA
2020-09-12,26,False,LA
2020-09-13,13,False,LA
2020-09-14,22,False,LA
2020-09-15,24,False,LA
2020-09-16,21,False,LA
2020-09-17,24,False,LA
2020-09-18,15,False,LA
2020-09-19,21,False,LA
2020-09-20,17,False,LA
2020-09-21,26,False,LA
2020-09-22,19,False,LA
2020-09-23,19,False,LA
2020-09-24,18,False,LA
2020-09-25,19,False,LA
2020-09-26,22,False,LA
2020-09-27,27,False,LA
2020-09-28,23,False,LA
2020-09-29,14,False,LA
2020-09-30,11,False,LA
2020-10-01,25,False,LA
2020-10-02,31,False,LA
2020-10-03,36,False,LA
2020-10-04,31,False,LA
2020-10-05,26,False,LA
2020-10-06,34,False,LA
2020-10-07,21,False,LA
2020-03-22,61,False,MD
2020-03-23,80,False,MD
2020-03-24,96,False,MD
2020-03-25,100,False,MD
2020-03-26,76,False,MD
2020-03-27,77,False,MD
2020-03-28,89,False,MD
2020-03-29,82,False,MD
2020-03-30,78,False,MD
2020-03-31,81,False,MD
2020-04-01,83,False,MD
2020-04-02,62,False,MD
2020-04-03,76,False,MD
2020-04-04,72,False,MD
2020-04-05,54,False,MD
2020-04-06,79,False,MD
2020-04-07,59,False,MD
2020-04-08,40,False,MD
2020-04-09,44,False,MD
2020-04-10,47,False,MD
2020-04-11,52,False,MD
2020-04-12,54,False,MD
2020-04-13,35,False,MD
2020-04-14,41,False,MD
2020-04-15,47,False,MD
2020-04-16,38,False,MD
2020-04-17,50,False,MD
2020-04-18,29,False,MD
2020-04-19,35,False,MD
2020-04-20,42,False,MD
2020-04-21,39,False,MD
2020-04-22,34,False,MD
2020-04-23,50,False,MD
2020-04-24,34,False,MD
2020-04-25,36,False,MD
2020-04-26,48,False,MD
2020-04-27,51,False,MD
2020-04-28,43,False,MD
2020-04-29,52,False,MD
2020-04-30,47,False,MD
2020-05-01,26,False,MD
2020-05-02,20,False,MD
2020-05-03,21,False,MD
2020-05-04,38,False,MD
2020-05-05,33,False,MD
2020-05-06,37,False,MD
2020-05-07,43,False,MD
2020-05-08,26,False,MD
2020-05-09,41,False,MD
2020-05-10,22,False,MD
2020-05-11,43,False,MD
2020-05-12,25,False,MD
2020-05-13,33,False,MD
2020-05-14,33,False,MD
2020-05-15,33,False,MD
2020-05-16,18,False,MD
2020-05-17,29,False,MD
2020-05-18,35,False,MD
2020-05-19,41,False,MD
2020-05-20,47,False,MD
2020-05-21,35,False,MD
2020-05-22,37,False,MD
2020-05-23,36,False,MD
2020-05-24,33,False,MD
2020-05-25,42,False,MD
2020-05-26,33,False,MD
2020-05-27,38,False,MD
2020-05-28,36,False,MD
2020-05-29,27,False,MD
2020-05-30,20,False,MD
2020-05-31,30,False,MD
2020-06-01,36,False,MD
2020-06-02,47,False,MD
2020-06-03,31,False,MD
2020-06-04,22,False,MD
2020-06-05,27,False,MD
2020-06-06,28,False,MD
2020-06-07,31,False,MD
2020-06-08,16,False,MD
2020-06-09,21,False,MD
2020-06-10,34,False,MD
2020-06-11,21,False,MD
2020-06-12,28,False,MD
2020-06-13,28,False,MD
2020-06-14,20,False,MD
2020-06-15,38,False,MD
2020-06-16,17,False,MD
2020-06-17,30,False,MD
2020-06-18,22,False,MD
2020-06-19,23,False,MD
2020-06-20,29,False,MD
2020-06-21,36,False,MD
2020-06-22,38,False,MD
2020-06-23,36,False,MD
2020-06-24,30,False,MD
2020-06-25,37,False,MD
2020-06-26,48,False,MD
2020-06-27,48,False,MD
2020-06-28,42,False,MD
2020-06-29,65,False,MD
2020-06-30,63,False,MD
2020-07-01,54,False,MD
2020-07-02,62,False,MD
2020-07-03,68,False,MD
2020-07-04,50,False,MD
2020-07-05,70,False,MD
2020-07-06,85,False,MD
2020-07-07,74,False,MD
2020-07-08,80,False,MD
2020-07-09,73,False,MD
2020-07-10,69,False,MD
2020-07-11,70,False,MD
2020-07-12,64,False,MD
2020-07-13,84,False,MD
2020-07-14,89,False,MD
2020-07-15,81,False,MD
2020-07-16,75,False,MD
2020-07-17,61,False,MD
2020-07-18,38,False,MD
2020-07-19,52,False,MD
2020-07-20,61,False,MD
2020-07-21,52,False,MD
2020-07-22,55,False,MD
2020-07-23,60,False,MD
2020-07-24,55,False,MD
2020-07-25,44,False,MD
2020-07-26,78,False,MD
2020-07-27,49,False,MD
2020-07-28,73,False,MD
2020-07-29,66,False,MD
2020-07-30,69,False,MD
2020-07-31,76,False,MD
2020-08-01,56,False,MD
2020-08-02,64,False,MD
2020-08-03,57,False,MD
2020-08-04,66,False,MD
2020-08-05,73,False,MD
2020-08-06,49,False,MD
2020-08-07,64,False,MD
2020-08-08,67,False,MD
2020-08-09,63,False,MD
2020-08-10,62,False,MD
2020-08-11,46,False,MD
2020-08-12,33,False,MD
2020-08-13,51,False,MD
2020-08-14,35,False,MD
2020-08-15,43,False,MD
2020-08-16,54,False,MD
2020-08-17,43,False,MD
2020-08-18,49,False,MD
2020-08-19,43,False,MD
2020-08-20,26,False,MD
2020-08-21,44,False,MD
2020-08-22,41,False,MD
2020-08-23,41,False,MD
2020-08-24,39,False,MD
2020-08-25,40,False,MD
2020-08-26,48,False,MD
2020-08-27,26,False,MD
2020-08-28,48,False,MD
2020-08-29,39,False,MD
2020-08-30,38,False,MD
2020-08-31,48,False,MD
2020-09-01,34,False,MD
2020-09-02,42,False,MD
2020-09-03,45,False,MD
2020-09-04,22,False,MD
2020-09-05,33,False,MD
2020-09-06,52,False,MD
2020-09-07,21,False,MD
2020-09-08,55,False,MD
2020-09-09,33,False,MD
2020-09-10,29,False,MD
2020-09-11,38,False,MD
2020-09-12,42,False,MD
2020-09-13,37,False,MD
2020-09-14,60,False,MD
2020-09-15,49,False,MD
2020-09-16,33,False,MD
2020-09-17,35,False,MD
2020-09-18,34,False,MD
2020-09-19,31,False,MD
2020-09-20,27,False,MD
2020-09-21,47,False,MD
2020-09-22,59,False,MD
2020-09-23,30,False,MD
2020-09-24,41,False,MD
2020-09-25,30,False,MD
2020-09-26,38,False,MD
2020-09-27,36,False,MD
2020-09-28,29,False,MD
2020-09-29,38,False,MD
2020-09-30,28,False,MD
2020-10-01,38,False,MD
2020-10-02,62,False,MD
2020-10-03,54,False,MD
2020-10-04,53,False,MD
2020-10-05,60,False,MD
2020-10-06,55,False,MD
2020-10-07,42,False,MD
2020-03-22,81,False,MA
2020-03-23,100,False,MA
2020-03-24,63,False,MA
2020-03-25,81,False,MA
2020-03-26,65,False,MA
2020-03-27,79,False,MA
2020-03-28,76,False,MA
2020-03-29,66,False,MA
2020-03-30,62,False,MA
2020-03-31,75,False,MA
2020-04-01,75,False,MA
2020-04-02,84,False,MA
2020-04-03,73,False,MA
2020-04-04,70,False,MA
2020-04-05,70,False,MA
2020-04-06,75,False,MA
2020-04-07,73,False,MA
2020-04-08,66,False,MA
2020-04-09,45,False,MA
